timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,
1.52308E+15,9,0,7,-2,-14,3,3,-4,2
1.52308E+15,3,4,10,25,18,-12,-12,-6,30
1.52308E+15,-2,2,-3,-7,9,3,0,4,6
1.52308E+15,-4,6,19,22,19,33,8,0,103
1.52308E+15,-25,-14,-14,22,-36,-14,-19,-19,-119
1.52308E+15,-2,-1,0,-3,-25,-15,-13,-32,-91
1.52308E+15,64,-3,-11,-4,8,24,8,-14,72
1.52308E+15,-18,8,5,4,17,-2,20,22,56
1.52308E+15,0,14,12,6,9,9,-10,0,40
1.52308E+15,4,7,-9,-41,-2,13,10,-5,-23
1.52308E+15,-11,-7,1,15,-3,-7,-10,-62,-84
1.52308E+15,-5,-5,4,-1,12,7,11,1,24
1.52308E+15,9,-13,-27,-32,10,8,1,-80,-124
1.52308E+15,23,2,1,-1,-42,-30,5,81,39
1.52308E+15,4,6,-1,-37,21,-2,-11,1,-19
1.52308E+15,-23,3,-10,3,6,7,-7,-19,-40
1.52308E+15,3,12,-13,-7,3,15,16,-12,17
1.52308E+15,11,1,7,37,17,-20,-18,-39,-4
1.52308E+15,-18,-3,-1,-23,0,-3,-4,9,-43
1.52308E+15,12,-8,-2,-16,-11,-4,-22,-2,-53
1.52308E+15,-3,-11,13,44,-11,16,46,13,107
1.52308E+15,-8,0,9,-6,-7,-5,-8,-6,-31
1.52308E+15,-5,2,11,21,-6,-2,2,20,43
1.52308E+15,1,-4,3,19,-9,-4,-11,-23,-28
1.52308E+15,-2,3,20,27,14,1,-36,9,36
1.52308E+15,8,-6,-16,6,-39,-17,12,20,-32
1.52308E+15,-12,-2,-4,13,5,30,57,22,109
1.52308E+15,2,-2,-10,-5,-17,-12,1,-2,-45
1.52308E+15,27,4,2,-39,5,18,4,8,29
1.52308E+15,-28,6,-4,-23,18,-11,-33,8,-67
1.52308E+15,29,-14,-14,-20,4,-17,-22,-81,-135
1.52308E+15,-64,5,-2,-23,3,-8,19,-9,-79
1.52308E+15,11,9,3,-24,16,28,16,26,85
1.52308E+15,-18,-15,-17,-25,-19,-12,-16,-50,-172
1.52308E+15,-5,-26,-4,18,-16,1,10,-95,-117
1.52308E+15,114,24,14,-31,5,8,36,101,271
1.52308E+15,55,34,22,-32,12,-14,-5,-119,-47
1.52308E+15,30,-8,11,74,20,0,-1,-63,63
1.52308E+15,-108,10,-6,-34,0,-12,-27,-12,-189
1.52308E+15,24,-24,18,74,-21,7,-13,-55,10
1.52308E+15,39,-57,-15,-66,-27,-14,4,87,-49
1.52308E+15,27,44,-12,-90,7,2,-3,7,-18
1.52308E+15,-9,75,49,96,-4,-12,1,1,197
1.52308E+15,46,9,22,40,39,18,-9,34,199
1.52308E+15,-68,-75,0,-63,0,-6,16,-41,-237
1.52308E+15,-17,-27,-12,-9,-15,4,-11,-103,-190
1.52308E+15,-10,-22,-10,-93,-29,-20,7,92,-85
1.52308E+15,-43,95,-42,-127,14,2,-19,40,-80
1.52308E+15,37,127,71,33,17,5,7,83,380
1.52308E+15,18,-62,-50,40,-12,3,53,127,117
1.52308E+15,-56,-11,38,51,10,5,-66,-108,-137
1.52308E+15,19,91,-49,-34,7,-7,-6,48,69
1.52308E+15,-2,-44,3,70,20,3,-11,-43,-4
1.52308E+15,113,-44,-11,-7,20,-8,0,-48,15
1.52308E+15,10,43,26,83,5,19,25,67,278
1.52308E+15,-26,-10,-26,-17,-31,2,21,-79,-166
1.52308E+15,-125,-29,8,-9,-43,-6,-3,-72,-279
1.52308E+15,15,57,59,-25,1,3,20,-103,27
1.52308E+15,127,33,-37,-55,17,19,21,74,199
1.52308E+15,30,-128,-8,-31,21,-8,-9,-91,-224
1.52308E+15,28,56,23,-35,18,-2,11,-75,24
1.52308E+15,-62,5,-5,92,13,1,-14,-22,8
1.52308E+15,-106,-61,-16,-72,-16,-20,-15,17,-289
1.52308E+15,27,5,31,-28,-17,-7,17,-31,-3
1.52308E+15,60,-9,-68,4,7,8,0,-4,-2
1.52308E+15,-47,8,25,-23,4,3,-1,-38,-69
1.52308E+15,-75,-14,25,18,-1,-22,-9,-53,-131
1.52308E+15,-128,-128,-32,71,-12,-3,6,9,-217
1.52308E+15,77,67,15,-75,5,7,-18,35,113
1.52308E+15,-28,47,20,-21,8,8,-11,52,75
1.52308E+15,-37,-72,-41,-17,8,1,5,-39,-192
1.52308E+15,37,49,23,122,-18,1,3,-123,94
1.52308E+15,-46,-51,-11,11,-18,-14,-1,-68,-198
1.52308E+15,24,12,-1,-63,0,17,8,23,20
1.52308E+15,36,-15,-2,-29,8,19,2,-18,1
1.52308E+15,-18,-36,25,-3,-6,-3,-21,-36,-98
1.52308E+15,-8,3,-2,3,-28,-15,-12,39,-20
1.52308E+15,10,0,-21,-48,8,7,12,31,-1
1.52308E+15,24,-18,-13,-90,2,-49,-31,-30,-205
1.52308E+15,1,20,7,-20,29,85,12,15,149
1.52308E+15,-15,-8,-28,-36,-41,4,12,40,-72
1.52308E+15,-37,-32,-9,21,-1,-74,-32,-10,-174
1.52308E+15,29,20,2,43,-7,63,19,10,179
1.52308E+15,6,10,9,-23,33,-94,-21,29,-51
1.52308E+15,-20,-26,-36,47,-27,80,-1,11,28
1.52308E+15,6,5,32,32,-4,-49,1,-6,17
1.52308E+15,29,16,12,53,-16,-20,11,15,100
1.52308E+15,1,1,-7,53,-7,-37,-6,4,2
1.52308E+15,-38,-34,-4,51,6,-10,-13,-8,-50
1.52308E+15,-22,-3,-2,-8,17,-4,-10,-6,-38
1.52308E+15,34,18,-19,-115,20,-6,-2,10,-60
1.52308E+15,-29,-7,19,-106,-19,-20,-18,-4,-184
1.52308E+15,0,1,7,-47,-33,23,25,15,-9
1.52308E+15,-6,2,-13,-91,16,24,14,24,-30
1.52308E+15,0,0,7,-22,1,-8,-9,-8,-39
1.52308E+15,2,-13,-16,22,0,-4,-9,-8,-26
1.52308E+15,-8,0,12,30,6,-66,-29,6,-49
1.52308E+15,-1,-5,-7,-17,-7,77,16,0,56
1.52308E+15,11,1,-6,18,16,40,11,-5,86
1.52308E+15,-4,-3,-20,-32,-30,-42,-25,-7,-163
1.52308E+15,12,7,15,-7,70,1,13,1,112
1.52308E+15,-21,-6,1,38,-26,21,22,45,74
1.52308E+15,9,2,1,59,38,17,7,-18,115
1.52308E+15,2,-1,-7,-44,-9,35,-22,-19,-65
1.52308E+15,-19,-10,-26,-21,-22,-32,24,20,-86
1.52308E+15,51,0,1,5,8,-2,-27,-80,-44
1.52308E+15,16,5,4,-6,24,17,-9,-3,48
1.52308E+15,-1,3,12,-14,16,1,55,-11,61
1.52308E+15,-6,1,-10,5,-35,-25,-42,43,-69
1.52308E+15,27,-7,11,51,-8,4,-22,-66,-10
1.52308E+15,76,35,16,-11,-14,3,100,112,317
1.52308E+15,12,-3,6,-24,17,40,-9,18,57
1.52308E+15,2,47,-14,21,64,-8,3,-50,65
1.52308E+15,-20,-14,-4,-40,-8,-3,-22,-34,-145
1.52308E+15,-32,-16,-16,7,-46,-36,-39,-40,-218
1.52308E+15,5,-5,-14,-2,-25,7,16,18,0
1.52308E+15,13,-17,-20,-23,-26,-15,-4,-21,-113
1.52308E+15,-24,-5,10,27,43,-3,-5,14,57
1.52308E+15,-11,4,1,58,-27,-8,-9,-7,1
1.52308E+15,10,6,10,90,-37,12,19,3,113
1.52308E+15,-4,-8,6,50,8,4,-4,-7,45
1.52308E+15,-10,-1,-12,-5,3,-5,-1,24,-7
1.52308E+15,-10,-18,-7,-67,17,-61,-14,-4,-164
1.52308E+15,3,10,11,-45,6,51,-2,-7,27
1.52308E+15,-7,-10,13,-26,11,2,10,10,3
1.52308E+15,3,2,1,-40,-15,-21,14,35,-21
1.52308E+15,25,-4,-4,-36,-29,-2,-13,-48,-111
1.52308E+15,-3,0,-4,-17,-6,-34,-22,-11,-97
1.52308E+15,-1,2,-2,2,13,10,5,14,43
1.52308E+15,24,104,23,16,-5,12,5,-39,140
1.52308E+15,21,114,-24,-70,20,-7,-16,-32,6
1.52308E+15,15,61,-107,-113,55,9,5,7,-68
1.52308E+15,-1,-33,-125,-128,14,2,6,-4,-269
1.52308E+15,-17,-101,-22,76,-17,-9,-3,-9,-102
1.52308E+15,-25,-128,101,127,-81,0,-10,-1,-17
1.52308E+15,91,99,127,50,-33,-10,0,4,328
1.52308E+15,1,116,56,101,-19,13,1,-8,261
1.52308E+15,-50,120,-72,-113,8,6,2,30,-69
1.52308E+15,-33,120,-96,-50,33,5,-2,4,-19
1.52308E+15,8,56,-74,99,-11,1,4,-40,43
1.52308E+15,-1,1,-51,-31,-5,-17,-10,12,-102
1.52308E+15,21,-3,-14,35,8,7,4,1,59
1.52308E+15,-27,-38,-13,-64,25,4,-4,4,-113
1.52308E+15,-16,-59,0,-119,-11,-11,-4,-10,-230
1.52308E+15,27,-19,-6,-52,3,15,-2,-15,-49
1.52308E+15,-9,-45,-8,-57,-9,1,5,8,-114
1.52308E+15,14,-22,14,57,4,8,-1,-9,65
1.52308E+15,-29,-53,1,104,12,-3,-3,7,36
1.52308E+15,-10,-27,42,47,-8,-7,-2,0,35
1.52308E+15,-5,-35,15,-7,-21,0,0,6,-47
1.52308E+15,2,-12,-20,-24,14,-10,-4,11,-43
1.52308E+15,-24,-27,-3,-64,23,-25,-16,-1,-137
1.52308E+15,-10,-28,5,-60,-69,25,9,0,-128
1.52308E+15,36,-15,-11,-11,21,-8,-3,-39,-30
1.52308E+15,-11,9,1,-33,5,1,2,8,-18
1.52308E+15,3,-27,-25,-24,9,-1,-4,-59,-128
1.52308E+15,-79,1,12,-19,31,-12,5,79,18
1.52308E+15,23,-2,4,4,-11,-3,-6,-27,-18
1.52308E+15,1,-10,0,7,-14,-1,-4,-25,-46
1.52308E+15,-19,-10,7,6,7,3,6,8,8
1.52308E+15,9,-7,-5,20,11,3,2,-16,17
1.52308E+15,19,-5,-1,14,-16,3,4,41,59
1.52308E+15,-33,6,-7,3,11,4,-1,35,18
1.52308E+15,-4,-15,-11,1,-21,2,2,-17,-63
1.52308E+15,50,12,21,39,5,1,6,78,212
1.52308E+15,-12,38,5,13,11,6,2,-5,58
1.52308E+15,20,-12,-6,2,2,3,-5,-25,-21
1.52308E+15,-15,-3,-9,-5,-7,5,-13,3,-44
1.52308E+15,27,-9,14,28,9,-8,-16,-118,-73
1.52308E+15,-42,-17,-15,-16,-15,-8,28,14,-71
1.52308E+15,15,12,-9,-10,-5,7,-5,30,35
1.52308E+15,-7,3,7,-3,-1,-7,1,8,1
1.52308E+15,7,-9,0,0,6,-40,-18,-22,-76
1.52308E+15,-3,-5,4,18,-8,9,1,32,48
1.52308E+15,-16,-13,-13,-11,-22,15,-12,-36,-108
1.52308E+15,-17,-13,9,23,35,-18,4,-47,-24
1.52308E+15,29,2,-5,19,-32,14,51,64,142
1.52308E+15,2,0,-9,-7,12,14,33,27,72
1.52308E+15,2,0,-4,20,-1,-15,-38,-1,-37
1.52308E+15,40,16,43,12,-13,15,12,86,211
1.52308E+15,-20,-5,-5,-12,17,-10,-38,11,-62
1.52308E+15,1,-1,4,11,-2,-13,-27,-29,-56
1.52308E+15,-11,-3,-4,5,-5,-7,23,0,-2
1.52308E+15,-19,-6,-25,-17,-6,23,-15,-46,-111
1.52308E+15,-1,-4,-8,0,2,-16,-3,-42,-72
1.52308E+15,3,-3,7,-2,7,21,-8,-3,22
1.52308E+15,4,-10,-27,-47,10,7,1,-19,-81
1.52308E+15,1,-7,-14,-29,3,-4,10,31,-9
1.52308E+15,8,-8,-18,-38,5,8,27,-25,-41
1.52308E+15,-10,-7,-4,-44,15,-8,-16,-20,-94
1.52308E+15,2,-14,-8,-25,1,-20,-46,-13,-123
1.52308E+15,15,-2,-14,-38,-4,6,24,-9,-22
1.52308E+15,-26,-1,0,-29,3,16,3,-16,-50
1.52308E+15,0,-6,-9,-22,5,-4,-14,-70,-120
1.52308E+15,43,7,7,5,23,-37,72,98,218
1.52308E+15,-1,-8,-20,-7,1,32,6,36,39
1.52308E+15,-9,-4,0,5,7,27,-33,-48,-55
1.52308E+15,-13,-8,-2,14,-5,-12,-18,-35,-79
1.52308E+15,-8,-3,-9,0,-15,-11,-9,-47,-102
1.52308E+15,-17,-7,-25,13,-12,-20,-8,14,-62
1.52308E+15,7,10,44,27,3,8,13,8,120
1.52308E+15,2,0,-2,12,-3,-14,-9,32,18
1.52308E+15,-2,2,10,19,-2,21,4,-21,31
1.52308E+15,-24,-2,4,28,4,-3,3,3,13
1.52308E+15,9,1,-6,26,-29,-6,-10,24,9
1.52308E+15,14,-5,9,0,-7,2,12,14,39
1.52308E+15,-8,14,0,22,0,11,5,-7,37
1.52308E+15,-10,0,17,24,-4,-5,-10,-18,-6
1.52308E+15,0,1,-3,0,6,-16,-4,-4,-20
1.52308E+15,4,4,-9,8,-7,9,4,21,34
1.52308E+15,-5,6,21,13,-1,5,4,2,45
1.52308E+15,-2,4,5,-5,0,-3,-10,-6,-17
1.52308E+15,3,-9,-11,-1,0,4,4,-11,-21
1.52308E+15,-1,-3,-10,12,-16,-13,-6,-31,-68
1.52308E+15,8,-8,-9,-3,2,18,11,63,82
1.52308E+15,30,6,32,-11,-2,2,8,11,76
1.52308E+15,-23,9,2,17,-1,-12,-11,-2,-21
1.52308E+15,-17,7,12,12,-1,-1,5,13,30
1.52308E+15,-7,-1,-18,-1,-2,0,-11,-42,-82
1.52308E+15,0,1,6,7,-8,-6,-3,-3,-6
1.52308E+15,12,0,0,11,-7,3,4,12,35
1.52308E+15,2,1,1,-7,4,1,1,1,4
1.52308E+15,-3,-3,3,15,-8,0,-2,19,21
1.52308E+15,-25,9,15,11,-4,-10,-7,-9,-20
1.52308E+15,30,5,-3,-20,2,0,-3,-25,-14
1.52308E+15,13,3,-3,-3,5,4,7,46,72
1.52308E+15,6,2,4,15,0,-12,0,-5,10
1.52308E+15,-6,-6,0,25,5,45,17,3,83
1.52308E+15,-12,1,8,10,-1,32,18,-3,53
1.52308E+15,3,0,-1,-1,-20,19,-14,-22,-36
1.52308E+15,-6,-5,9,23,15,-36,-18,-4,-22
1.52308E+15,-2,1,-6,-2,-26,-63,-10,-5,-113
1.52308E+15,2,4,1,25,-6,58,15,7,106
1.52308E+15,8,3,14,52,24,65,35,21,222
1.52308E+15,-14,1,8,-11,-4,-7,-8,-16,-51
1.52308E+15,2,-1,-18,-18,-10,-26,-15,-1,-87
1.52308E+15,2,-4,-4,10,-19,-58,-28,16,-85
1.52308E+15,-5,-4,4,2,2,-18,3,19,3
1.52308E+15,-5,2,9,-10,23,18,-11,-22,4
1.52308E+15,-13,-6,-33,-54,-3,11,-2,-51,-151
1.52308E+15,-23,-17,-31,-63,15,-12,-13,-27,-171
1.52308E+15,-76,-14,-34,-83,24,1,-1,62,-121
1.52308E+15,84,37,-12,-41,20,17,23,90,218
1.52308E+15,28,-24,6,3,25,7,2,10,57
1.52308E+15,-27,12,-34,-9,32,1,-4,-44,-73
1.52308E+15,-4,-14,-8,-7,6,-19,-16,-76,-138
1.52308E+15,-31,-9,-6,-14,-53,-2,1,-55,-169
1.52308E+15,-47,-17,0,45,-23,6,-8,-80,-124
1.52308E+15,57,27,27,46,-2,-14,11,90,242
1.52308E+15,12,-11,24,-2,16,-10,6,-25,10
1.52308E+15,-2,-4,6,-12,8,-3,-16,-30,-53
1.52308E+15,5,4,-13,-56,-2,18,21,10,-13
1.52308E+15,-19,-30,-15,31,16,-10,-11,-63,-101
1.52308E+15,4,-26,-14,-33,-18,-15,-5,49,-58
1.52308E+15,-33,6,-32,16,11,14,7,-75,-86
1.52308E+15,49,22,-15,-26,24,-4,-5,84,129
1.52308E+15,22,18,1,-24,2,-10,3,46,58
1.52308E+15,31,-16,-4,-29,-4,9,12,11,10
1.52308E+15,-18,-19,-14,-35,-7,-4,-8,-31,-136
1.52308E+15,-14,1,3,-10,-5,-8,-4,-10,-47
1.52308E+15,-29,-23,12,-18,-19,-6,0,-60,-143
1.52308E+15,26,27,-16,-37,-1,-10,-33,-91,-135
1.52308E+15,29,-2,-3,-54,29,14,43,78,134
1.52308E+15,-7,1,-9,28,23,7,-15,-47,-19
1.52308E+15,24,-8,-6,-77,3,-10,-1,27,-48
1.52308E+15,-33,-4,-16,10,13,-17,2,-60,-105
1.52308E+15,-22,2,3,15,-9,27,4,-6,14
1.52308E+15,24,2,9,88,-9,18,19,48,199
1.52308E+15,-29,3,61,77,-43,-19,-10,-33,7
1.52308E+15,-5,15,50,120,-22,-26,-43,-2,87
1.52308E+15,22,-9,38,91,-35,-16,50,39,180
1.52308E+15,-4,2,-9,-8,-51,-16,-20,4,-102
1.52308E+15,-9,-12,10,75,-11,16,-13,-22,34
1.52308E+15,9,45,34,23,-25,-5,13,20,114
1.52308E+15,18,-5,13,98,9,16,-1,10,158
1.52308E+15,-35,-13,-20,-66,9,2,-8,-27,-158
1.52308E+15,-2,16,4,-16,16,6,5,22,51
1.52308E+15,39,0,-35,-58,-4,-3,4,22,-35
1.52308E+15,-15,-30,-53,-63,1,-1,-16,-26,-203
1.52308E+15,-2,12,37,16,1,-5,9,68,136
1.52308E+15,-6,12,-22,36,3,-10,-8,-39,-34
1.52308E+15,18,14,7,9,15,20,25,40,148
1.52308E+15,-12,-4,8,20,5,-3,-16,-23,-25
1.52308E+15,4,-25,7,78,7,1,-2,-18,52
1.52308E+15,5,-26,-49,-31,5,8,3,0,-85
1.52308E+15,-2,23,-11,127,-2,-4,-8,-54,69
1.52308E+15,4,48,24,-69,-26,-12,-3,67,33
1.52308E+15,-10,-7,58,49,-1,-5,-6,-76,2
1.52308E+15,-5,-78,2,-71,-21,-3,0,-17,-193
1.52308E+15,11,17,14,-54,-1,7,3,3,0
1.52308E+15,36,26,-62,-78,1,-7,-9,38,-55
1.52308E+15,33,26,-28,-74,4,-1,-2,-3,-45
1.52308E+15,-43,40,8,-112,19,5,3,-9,-89
1.52308E+15,-11,-35,-27,-119,5,-6,-7,-29,-229
1.52308E+15,-83,-63,30,-29,4,2,-7,-91,-237
1.52308E+15,49,-2,-14,-98,12,6,17,92,62
1.52308E+15,46,48,-12,-12,-2,-8,2,11,73
1.52308E+15,14,17,-2,-54,-8,-2,10,91,66
1.52308E+15,9,-24,-9,-18,-1,-4,-10,-44,-101
1.52308E+15,-37,-9,13,-9,1,-5,-11,-63,-120
1.52308E+15,-22,-11,-8,7,2,3,-2,-22,-53
1.52308E+15,4,-26,-8,-53,-1,2,1,1,-80
1.52308E+15,-1,18,21,-5,-13,-6,-9,-16,-11
1.52308E+15,-13,0,12,41,11,1,6,-1,57
1.52308E+15,32,16,10,-2,4,2,2,25,89
1.52308E+15,-21,-6,-30,-9,6,-1,-3,-15,-79
1.52308E+15,8,2,-28,0,3,-2,-4,-14,-35
1.52308E+15,11,9,-21,4,-3,-4,-3,-11,-18
1.52308E+15,-16,-9,0,0,0,3,7,35,20
1.52308E+15,2,-7,-5,27,-10,-5,-4,-13,-15
1.52308E+15,-5,5,14,21,4,0,-2,-1,36
1.52308E+15,11,6,12,11,-1,3,6,-5,43
1.52308E+15,19,0,15,1,-2,-5,-5,-31,-8
1.52308E+15,-22,-10,16,7,-7,-3,-3,-19,-41
1.52308E+15,0,12,11,59,-6,4,4,12,96
1.52308E+15,-8,4,10,26,-14,-8,-7,-2,1
1.52308E+15,-5,-6,11,48,-6,1,-1,-15,27
1.52308E+15,3,7,21,50,-28,20,25,2,100
1.52308E+15,11,4,21,23,-8,-8,-6,-3,34
1.52308E+15,-8,-3,-11,-17,6,-10,-6,-1,-50
1.52308E+15,-1,-6,-10,-7,1,33,6,-16,0
1.52308E+15,-3,2,-8,7,-5,-9,-9,13,-12
1.52308E+15,4,-6,-22,-4,4,0,-4,0,-28
1.52308E+15,-19,1,5,-20,9,9,1,-3,-17
1.52308E+15,9,1,-15,-22,10,-1,-2,12,-8
1.52308E+15,-2,-1,-3,21,18,1,-13,-11,10
1.52308E+15,1,-2,-13,-29,-5,1,7,-3,-43
1.52308E+15,3,-2,-20,-34,-10,-16,-4,6,-77
1.52308E+15,-2,-2,9,31,-9,1,-9,2,21
1.52308E+15,-5,-3,-9,9,18,-16,11,-2,3
1.52308E+15,-1,2,7,-38,-4,18,14,8,6
1.52308E+15,3,2,8,29,2,31,10,4,89
1.52308E+15,-5,0,-29,0,2,-31,3,9,-51
1.52308E+15,-2,-6,1,-78,9,-73,-43,-16,-208
1.52308E+15,0,7,2,37,-9,48,6,-3,88
1.52308E+15,-7,-1,-5,8,4,24,21,5,49
1.52308E+15,1,-6,-9,5,0,-15,-17,3,-38
1.52308E+15,0,-1,6,28,7,35,9,-5,79
1.52308E+15,2,3,16,0,2,9,26,8,66
1.52308E+15,-3,-5,-14,-9,11,-25,-19,-7,-71
1.52308E+15,0,3,0,-4,-3,16,-11,0,1
1.52308E+15,-1,-6,-6,10,-8,-33,-14,0,-58
1.52308E+15,2,2,6,-5,6,-2,19,1,29
1.52308E+15,4,-3,-17,6,-2,15,-3,1,1
1.52308E+15,-4,1,7,3,1,-21,5,-1,-9
1.52308E+15,-5,-4,9,-26,-13,11,-27,-11,-66
1.52308E+15,-3,-4,-20,7,-4,-2,21,3,-2
1.52308E+15,0,0,-2,-21,5,-14,5,5,-22
1.52308E+15,-2,0,7,-5,1,-7,-12,-8,-26
1.52308E+15,-1,4,9,2,1,1,4,2,22
1.52308E+15,-4,-4,-2,3,-1,18,-23,-4,-17
1.52308E+15,0,0,-8,-7,9,6,7,0,7
1.52308E+15,-5,-4,-1,-6,-2,-2,6,7,-7
1.52308E+15,-5,-7,-4,3,2,21,12,-24,-2
1.52308E+15,7,-6,-2,1,8,-52,-30,18,-56
1.52308E+15,-1,6,1,4,-5,7,3,7,22
1.52308E+15,5,-7,4,-13,-7,10,9,-7,-6
1.52308E+15,-5,-2,-10,-4,-10,-7,2,-3,-39
1.52308E+15,-7,-13,-2,-15,1,-15,-15,-9,-75
1.52308E+15,1,19,10,-3,-3,2,0,-10,16
1.52308E+15,-3,-6,-9,-3,9,7,9,8,12
1.52308E+15,4,-14,-8,-3,3,1,2,-3,-18
1.52308E+15,4,12,5,11,2,0,-1,-7,26
1.52308E+15,-1,-8,-4,-8,-4,-1,-2,24,-4
1.52308E+15,-2,6,8,5,0,-11,-4,-5,-3
1.52308E+15,6,16,12,12,6,-1,9,13,73
1.52308E+15,-1,-8,-2,11,1,20,-2,-12,7
1.52308E+15,-4,-7,-3,-6,-6,10,0,-14,-30
1.52308E+15,-19,2,-6,3,-12,-4,-2,-12,-50
1.52308E+15,22,-3,1,-10,-10,5,2,-9,-2
1.52308E+15,1,2,-6,-8,10,-14,-8,-6,-29
1.52308E+15,-2,-2,9,5,5,-15,-4,32,28
1.52308E+15,5,-12,-13,-4,1,9,7,-5,-12
1.52308E+15,-6,-2,15,18,-8,3,5,25,50
1.52308E+15,-9,4,0,-8,0,-17,-10,-11,-51
1.52308E+15,0,5,-1,2,-10,-8,-9,-18,-39
1.52308E+15,-2,-12,-1,5,-3,3,6,-6,-10
1.52308E+15,-9,-5,-6,-7,-3,1,2,7,-20
1.52308E+15,2,5,3,-6,-4,-11,-3,-2,-16
1.52308E+15,-2,-7,-7,6,-1,1,-1,-5,-16
1.52308E+15,4,5,7,1,1,6,4,13,41
1.52308E+15,-3,-1,-13,-12,3,3,-2,-5,-30
1.52308E+15,-1,-2,-4,4,-1,-2,-2,6,-2
1.52308E+15,-4,-2,2,7,-3,-5,-2,-19,-26
1.52308E+15,-8,-7,-2,-16,4,-2,0,-4,-35
1.52308E+15,17,-2,0,10,0,0,-4,4,25
1.52308E+15,-14,-9,-6,3,-2,-12,-2,26,-16
1.52308E+15,14,4,8,-2,-9,-2,7,11,31
1.52308E+15,6,2,-9,-2,-4,8,24,10,35
1.52308E+15,-19,3,-3,9,2,11,-12,-37,-46
1.52308E+15,-16,-4,-5,6,-9,-6,-14,-30,-78
1.52308E+15,18,2,-6,-20,2,-14,-15,13,-20
1.52308E+15,22,9,10,10,-3,-6,-9,50,83
1.52308E+15,-9,-1,4,11,-3,-4,25,-5,18
1.52308E+15,7,-1,-7,-12,13,24,3,-2,25
1.52308E+15,-17,-3,-4,8,-12,-3,-2,-31,-64
1.52308E+15,-3,5,3,16,-3,-5,-3,-13,-3
1.52308E+15,5,-13,-2,-15,-6,-9,-7,14,-33
1.52308E+15,2,4,-4,6,8,-4,-2,-10,0
1.52308E+15,3,-18,-4,29,0,-6,-2,-5,-3
1.52308E+15,-7,15,2,36,3,0,-13,-1,35
1.52308E+15,3,1,-13,-40,14,13,11,12,1
1.52308E+15,3,0,3,-12,-19,-11,-9,4,-41
1.52308E+15,-7,-3,0,-31,-3,2,25,-2,-19
1.52308E+15,35,1,-5,-36,3,-7,-18,-24,-51
1.52308E+15,-28,-12,-1,15,-2,2,10,10,-6
1.52308E+15,32,0,10,36,8,-1,-10,17,92
1.52308E+15,-21,3,-5,-12,0,4,3,11,-17
1.52308E+15,4,-3,0,4,-5,-3,7,-4,0
1.52308E+15,-13,2,1,8,-9,-6,-13,-45,-75
1.52308E+15,-15,-20,5,-1,-5,1,5,20,-10
1.52308E+15,34,57,0,-10,9,-3,-6,26,107
1.52308E+15,-16,-12,-23,-12,8,5,6,-8,-52
1.52308E+15,5,1,7,-5,-1,1,-11,8,5
1.52308E+15,-8,8,4,-26,6,-4,4,-8,-24
1.52308E+15,-9,-22,-1,12,3,-3,-5,-21,-46
1.52308E+15,-7,-2,1,-7,2,4,3,15,9
1.52308E+15,11,10,-16,104,2,-3,-13,-2,93
1.52308E+15,-9,0,-4,21,4,1,16,-9,20
1.52308E+15,-1,-14,-24,-17,1,2,0,4,-49
1.52308E+15,5,-24,4,-50,2,-5,-11,-33,-112
1.52308E+15,-21,-5,-13,-33,8,-2,-3,22,-47
1.52308E+15,-9,-55,28,0,-5,13,-1,-35,-64
1.52308E+15,37,76,-17,-33,-4,-12,20,25,92
1.52308E+15,-5,30,15,-16,2,5,-13,14,32
1.52308E+15,7,-38,-23,-84,-14,-7,-4,43,-120
1.52308E+15,-17,-11,13,37,-3,3,10,-21,11
1.52308E+15,-10,-7,16,-46,-5,-3,-14,2,-67
1.52308E+15,-15,-14,10,27,-9,-3,4,-18,-18
1.52308E+15,13,31,24,36,-11,-7,-5,-22,59
1.52308E+15,-16,14,-11,15,-10,-5,-2,18,3
1.52308E+15,-6,-33,8,26,-5,2,-4,-17,-29
1.52308E+15,6,17,0,8,-5,-5,4,9,34
1.52308E+15,2,-14,9,-17,1,-1,-4,-1,-25
1.52308E+15,-8,16,-11,-35,1,-5,1,7,-34
1.52308E+15,27,-4,-16,2,7,-5,-8,-11,-8
1.52308E+15,-13,-10,-13,-58,2,10,3,-6,-85
1.52308E+15,34,11,29,73,5,5,13,22,192
1.52308E+15,-37,-3,-32,-22,6,-2,1,-13,-102
1.52308E+15,38,13,-8,-23,8,-1,-24,4,7
1.52308E+15,-10,-8,2,31,8,-20,4,0,7
1.52308E+15,15,34,-18,-42,-3,11,20,-38,-21
1.52308E+15,27,2,29,-13,4,-1,-12,6,42
1.52308E+15,-68,-22,-22,23,-3,4,4,24,-60
1.52308E+15,35,26,-13,-13,-3,-4,-15,-17,-4
1.52308E+15,61,3,4,-2,-6,-9,-46,-62,-57
1.52308E+15,-82,-4,-2,3,4,1,27,78,25
1.52308E+15,74,-9,0,3,-5,6,26,-21,74
1.52308E+15,-19,-19,30,19,-1,7,1,6,24
1.52308E+15,-18,2,-14,-7,0,4,1,-37,-69
1.52308E+15,28,49,-22,-10,-1,-5,-21,-14,4
1.52308E+15,-31,-36,11,-2,-8,-8,-19,7,-86
1.52308E+15,-18,2,2,2,-9,-1,9,21,8
1.52308E+15,16,-8,13,0,3,8,13,10,55
