timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523080537389844,-1,3,13,12,-1,-1,-4,2
1523080537391827,-2,-1,-1,6,-12,4,0,-9
1523080537391827,-2,-6,-7,-12,6,-11,-3,-3
1523080537403848,2,2,-2,4,-10,-1,-3,1
1523080537403848,-2,0,-1,16,-1,3,4,-2
1523080537427871,-7,-1,2,-5,3,1,2,-7
1523080537427871,11,1,3,-2,2,-7,-4,-11
1523080537428853,-18,-9,-18,0,0,5,4,-33
1523080537428853,9,-3,8,-1,-3,-1,1,43
1523080537430873,22,12,10,-16,6,8,11,24
1523080537430873,-6,-2,-5,-7,3,-9,-7,-4
1523080537441862,2,10,13,-8,-4,-8,-6,10
1523080537441862,-13,-10,-15,26,2,7,-1,-32
1523080537449880,-8,-9,-15,-9,-10,-12,-3,-5
1523080537449880,-4,1,-3,-12,-45,-3,-10,-17
1523080537463887,6,4,19,17,81,21,14,5
1523080537463887,-2,1,0,-32,-27,-9,-2,8
1523080537472884,-2,0,0,9,-4,-7,-14,-9
1523080537472884,3,-5,-13,-15,11,10,13,13
1523080537478892,-2,1,1,-4,-26,-14,-10,2
1523080537478892,2,2,4,11,11,12,5,4
1523080537503905,-1,-1,-13,9,-8,-9,-6,-12
1523080537503905,-6,1,2,8,1,-3,0,0
1523080537503905,2,2,6,7,-13,-5,-12,9
1523080537503905,2,0,1,4,2,3,9,-4
1523080537509909,-4,-1,2,-2,-4,5,2,-4
1523080537509909,0,-2,-5,15,22,3,-1,11
1523080537523919,3,-3,-5,0,-9,15,19,-5
1523080537523919,2,6,-3,-13,-15,-13,11,5
1523080537532927,4,-1,-7,-39,3,3,-9,4
1523080537532927,-4,-2,15,24,0,-5,-1,3
1523080537538944,-1,-1,-1,8,-23,-22,-19,-8
1523080537538944,-5,-5,-1,-7,6,-15,-53,-15
1523080537547938,-4,-3,-9,-39,13,26,54,-21
1523080537547938,-19,-2,-1,28,0,2,-18,6
1523080537560945,21,-1,-8,-23,-22,11,38,-18
1523080537560945,-3,3,0,-13,16,-3,-11,69
1523080537569951,4,5,1,26,5,-2,-12,-8
1523080537569951,-5,-2,-3,-49,-5,-14,-12,-19
1523080537583962,-18,-1,-1,17,-3,-10,-16,-20
1523080537583962,-2,-5,4,16,-5,-1,4,-22
1523080537592968,-4,-7,-15,6,-2,0,-5,11
1523080537592968,2,5,6,-16,-2,5,14,0
1523080537598972,-1,1,25,-6,-3,-20,-14,12
1523080537598972,3,-2,-7,24,-23,2,-2,-14
1523080537607998,-1,-3,11,26,38,16,10,18
1523080537607998,6,-2,-21,-17,-31,14,6,-4
1523080537620989,3,-2,-11,-30,0,-5,1,17
1523080537620989,-1,-2,5,-9,1,-12,-6,-9
1523080537629994,-3,-2,12,5,-17,-24,-6,-6
1523080537629994,3,0,-4,-6,-23,-7,-5,0
1523080537644006,-2,-1,-6,21,45,38,12,9
1523080537644006,-3,1,-9,-24,-18,-7,6,-7
1523080537653011,1,-1,3,-21,4,4,-4,1
1523080537653011,3,2,8,12,6,-19,-5,0
1523080537659015,0,-1,-1,34,-23,0,-10,0
1523080537659015,-3,-5,-2,-29,29,4,5,-6
1523080537668041,-26,-7,1,7,-18,3,-3,9
1523080537668041,22,12,6,-4,-13,2,1,25
1523080537682045,0,-4,-14,-57,-8,-7,0,-41
1523080537682045,-7,-1,-8,22,5,9,8,60
1523080537690037,8,0,10,-1,-8,-6,-7,-8
1523080537690037,-6,-10,4,-17,15,-3,-2,-12
1523080537704058,-6,1,-6,-10,6,-10,-7,-2
1523080537704058,4,-3,2,32,-7,11,10,-24
1523080537713070,-1,-3,-7,11,8,0,-5,-9
1523080537713070,0,-2,-8,14,17,2,8,13
1523080537719068,4,4,10,5,-4,-2,-2,5
1523080537719068,-5,1,4,-7,-15,-27,-7,-16
1523080537728073,1,5,-4,1,-17,3,-7,-1
1523080537728073,2,-1,-2,0,37,28,18,-6
1523080537741084,-4,-3,-6,-6,-5,-17,-8,7
1523080537741084,0,-2,-5,-28,-4,-2,1,0
1523080537750080,0,5,10,37,-5,-11,-2,-6
1523080537750080,-9,-5,2,1,-9,-10,-8,-7
1523080537764122,-10,-2,-1,-1,-4,8,1,-9
1523080537764122,22,0,-2,3,7,-4,-2,28
1523080537773096,2,1,-12,-1,4,5,2,-5
1523080537773096,-3,-1,11,-5,-3,-3,-3,-5
1523080537779100,-5,-1,2,-4,-2,-3,-2,7
1523080537779100,-8,-6,-6,-11,-1,8,2,-24
1523080537788107,5,-2,-19,-36,-2,2,4,12
1523080537788107,2,-2,14,31,9,1,1,5
1523080537802120,-6,0,21,4,-17,-11,-12,-10
1523080537802120,-1,4,9,-1,3,7,3,-11
1523080537810123,3,-1,-5,0,1,4,2,5
1523080537810123,-7,-1,-16,-10,2,-24,-9,-8
1523080537824133,8,-1,-6,6,-12,24,7,13
1523080537824133,-2,-3,-3,0,6,-3,-1,-8
1523080537831138,0,-3,-5,1,-3,-6,-1,-1
1523080537831138,-4,1,-4,5,1,-2,-3,-5
1523080537839171,-2,-3,0,1,1,-6,-8,7
1523080537839171,-2,0,-7,-10,2,9,3,-7
1523080537848160,-3,-5,-1,6,0,2,1,-2
1523080537848160,1,2,5,11,-15,-4,-2,-2
1523080537861176,0,-3,-6,-10,10,-5,-1,7
1523080537861176,-6,0,5,7,-1,2,3,-12
1523080537870165,3,16,17,-6,-1,-14,-6,-7
1523080537870165,11,-9,-4,-2,-31,12,4,16
1523080537884185,-2,-9,-19,2,43,5,4,4
1523080537884185,2,-4,-21,-8,-10,-6,-6,-6
1523080537891190,-5,0,28,17,-6,1,4,1
1523080537891190,-6,4,11,0,0,-4,-3,-10
1523080537899196,-2,0,-11,-26,-18,-5,-6,0
1523080537899196,1,1,3,4,11,5,4,4
1523080537908194,-1,-3,-15,11,-5,-5,-3,-1
1523080537908194,-3,-1,0,2,4,-1,-1,-6
1523080537921215,3,-11,1,7,7,6,6,7
1523080537921215,-2,10,0,7,3,-1,-2,-7
1523080537930214,0,-3,-5,-18,-8,2,-1,2
1523080537930214,-3,-3,4,-10,-3,3,3,-1
1523080537944234,-6,2,1,9,10,-7,-4,-16
1523080537944234,-2,-6,-6,-2,1,-1,0,-23
1523080537959245,16,4,7,16,1,2,4,85
1523080537959245,-3,0,-10,-12,0,-9,-3,-9
1523080537960229,-3,3,-7,-10,-16,-1,2,7
1523080537960229,-4,-2,6,10,-3,8,3,-17
1523080537968251,-6,-3,-4,-10,28,-10,-9,-28
1523080537968251,0,-1,-5,13,3,-1,3,8
1523080537981260,3,5,5,4,-13,1,0,0
1523080537981260,-1,0,4,1,8,13,7,6
1523080537990251,-1,-3,-2,-6,-10,5,0,-10
1523080537990251,-1,-1,-8,-17,8,2,-7,2
1523080538004262,-2,0,2,-9,-14,-17,-15,-13
1523080538004262,1,-2,-1,-4,-2,-1,-6,7
1523080538011267,-4,-2,-5,-4,3,6,19,-5
1523080538011267,-1,0,-3,2,6,-7,-12,-8
1523080538027276,-10,-2,-3,-1,-2,7,5,4
1523080538027276,5,-4,0,0,0,-7,-16,2
1523080538029280,-2,-5,-8,-8,-1,-3,4,-18
1523080538029280,7,2,-1,-6,6,5,-9,8
1523080538041307,5,2,2,-7,-5,8,43,9
1523080538041307,-1,0,1,-12,-3,-12,-14,2
1523080538050293,-4,-3,-1,3,-1,0,-5,-9
1523080538050293,-5,-4,-3,-7,-6,-13,-15,-6
1523080538064320,-2,-3,-9,4,6,-15,-26,-9
1523080538064320,0,-2,0,10,3,21,16,10
1523080538079313,-5,1,3,-1,-5,9,24,-14
1523080538079313,-8,-3,-4,-10,3,-1,-4,9
1523080538087333,3,0,0,-6,-2,1,-7,6
1523080538087333,-3,0,3,-4,-20,-21,6,-5
1523080538089332,-3,-2,-6,8,17,-31,-26,-5
1523080538089332,0,1,-4,3,-20,59,19,-4
1523080538101343,2,0,4,10,1,-13,-9,-1
1523080538101343,6,1,0,4,-24,15,-12,-13
1523080538110336,-14,-2,0,-2,28,-8,10,10
1523080538110336,1,0,-3,1,-6,-21,37,-3
1523080538124347,0,-3,-5,-8,-14,-1,-22,-1
1523080538124347,0,2,5,-12,-7,1,0,0
1523080538131351,3,-1,0,10,3,2,-22,-8
1523080538131351,0,-2,-5,7,19,0,-1,-4
1523080538147362,-3,-1,-6,-2,6,9,8,2
1523080538147362,-3,-2,-8,-9,-2,-12,0,3
1523080538149363,4,3,10,-12,-19,3,-7,-5
1523080538149363,-4,-3,-3,24,32,-3,-5,0
1523080538161372,5,3,5,9,-14,1,7,1
1523080538161372,-3,1,-3,7,8,-4,-2,4
1523080538170395,6,-9,-13,-5,-15,6,4,3
1523080538170395,-6,-10,-4,-19,-12,-6,-3,-5
1523080538184399,-6,0,7,6,2,-1,-2,1
1523080538184399,0,-2,1,9,7,0,5,3
1523080538191404,0,-6,-21,-6,-4,7,0,0
1523080538191404,-3,-3,20,15,-4,-11,-7,-12
1523080538207415,-34,6,14,8,0,-2,-1,-12
1523080538207415,13,-36,-22,-8,5,-5,-3,4
1523080538209407,7,17,6,-13,-3,5,5,38
1523080538209407,1,3,-5,-5,-1,-7,-11,-9
1523080538221416,-2,-28,-6,-10,0,5,7,-30
1523080538221416,-3,20,21,-14,6,0,3,45
1523080538236471,-2,2,-12,-20,3,0,-7,-13
1523080538236471,7,-4,-24,-10,2,-3,0,5
1523080538244445,7,9,12,-3,7,-1,-1,0
1523080538244445,-9,4,1,11,1,-1,3,-32
1523080538251436,12,-24,30,63,-13,-1,-2,17
1523080538251436,-9,56,-20,-47,-4,0,1,2
1523080538267457,6,-12,-18,19,-4,-3,-1,-10
1523080538267457,-1,6,-27,-19,1,1,3,0
1523080538269458,-7,6,2,-23,3,1,-3,-11
1523080538269458,8,-10,48,-4,4,2,-1,-3
1523080538281467,4,-6,-22,-35,5,-2,-4,8
1523080538281467,3,4,-4,-12,5,-2,1,7
1523080538290463,-7,-8,-13,-14,5,-2,-1,-18
1523080538290463,-5,-12,3,34,-3,0,0,-3
1523080538304483,8,7,-5,15,-27,-7,-3,9
1523080538304483,-8,-7,1,-24,-2,-13,-2,-4
1523080538311479,-6,-1,-4,32,5,10,-5,-18
1523080538311479,4,-5,9,45,-21,3,5,6
1523080538327490,6,12,21,41,27,-1,4,12
1523080538327490,-5,2,14,49,-13,-1,-2,-11
1523080538329492,-1,1,2,30,-7,-20,-6,1
1523080538329492,3,3,-9,8,-3,49,15,6
1523080538341514,5,5,17,43,-31,-11,-4,7
1523080538341514,0,2,9,43,18,3,11,1
1523080538357686,0,0,3,-22,-12,-30,-8,-2
1523080538357686,1,-6,-27,-32,-21,-16,-5,2
1523080538364530,-1,4,3,-33,28,61,9,-3
1523080538364530,1,-6,-3,-32,-20,-7,0,8
1523080538371523,-6,-9,-26,-21,-11,-23,-17,-8
1523080538371523,1,1,11,-11,15,7,9,-3
1523080538387547,1,-1,-19,-20,-1,-56,-10,3
1523080538387547,0,3,6,7,29,35,-6,-3
1523080538389535,-1,-2,-19,-24,11,2,14,6
1523080538389535,-4,-4,-3,4,-7,-31,-16,-6
1523080538401553,4,-6,-9,-1,-26,1,5,0
1523080538401553,-15,-1,-6,-7,-15,-22,-12,3
1523080538410549,-5,0,18,3,10,7,-21,-15
1523080538410549,3,-2,6,-13,39,28,-2,3
1523080538424569,1,0,-3,-15,-10,-6,41,7
1523080538424569,-3,-8,-16,31,5,-15,-14,-6
1523080538431574,-4,-7,8,1,-54,19,3,-5
1523080538431574,8,7,1,20,62,-15,-18,-10
1523080538447585,-14,0,-19,-38,-22,10,4,15
1523080538447585,1,-5,-18,-73,4,2,-1,-11
1523080538449587,7,3,20,71,11,-20,-10,6
1523080538449587,-6,2,15,16,-4,24,48,20
1523080538461596,-16,-21,30,-6,-6,4,-37,-36
1523080538461596,36,43,75,30,13,40,39,5
1523080538470602,6,11,-15,-30,40,-51,-20,15
1523080538470602,-11,-3,-10,26,-9,6,26,36
1523080538484602,-15,-17,-40,-10,-22,-15,-39,-26
1523080538484602,-21,-17,-32,12,-13,-47,-11,-7
1523080538491627,12,15,40,-37,52,60,6,-4
1523080538491627,10,-6,-33,-3,-52,-36,14,12
1523080538515654,1,11,19,23,59,1,7,9
1523080538515654,-2,-8,-3,-40,-34,0,-14,-18
1523080538516635,-7,-14,-31,2,-9,-15,19,15
1523080538516635,-3,-33,-68,-50,-35,-19,-57,-36
1523080538521638,3,18,24,1,22,27,2,24
1523080538521638,16,1,24,-5,61,-44,-8,-13
1523080538530645,1,4,6,-12,-39,127,65,2
1523080538530645,-1,12,44,-6,-36,-8,3,-8
1523080538544655,-16,-15,-25,-6,-24,-86,-35,-5
1523080538544655,-18,-11,-23,14,-10,48,1,-3
1523080538551663,-3,-4,-37,-50,-31,-45,1,-4
1523080538551663,5,6,40,30,20,-11,-11,-4
1523080538567680,2,-6,-16,25,16,39,12,-6
1523080538567680,-4,1,-12,-14,-52,-35,-9,5
1523080538569673,-11,-4,-2,15,19,-14,-12,15
1523080538569673,-2,-8,-7,-23,-4,15,17,-4
1523080538581680,30,28,24,7,1,2,10,16
1523080538581680,5,-8,-22,-4,13,29,-19,-12
1523080538590694,-4,3,35,18,0,-20,-1,-9
1523080538590694,-14,-8,-23,-15,7,-14,-18,-12
1523080538604700,-7,-12,25,18,12,19,10,-11
1523080538604700,16,18,30,9,3,9,28,27
1523080538611702,7,-7,-51,6,50,-34,-7,2
1523080538611702,-2,0,4,-3,-5,2,-33,-20
1523080538634718,0,-2,34,46,15,79,-5,-16
1523080538634718,-8,-3,-19,-28,-72,-9,4,1
1523080538636709,-1,-3,15,-23,-18,-5,-9,-11
1523080538636709,-5,0,-8,5,64,-16,-16,11
1523080538641724,2,-4,-43,-1,11,20,78,6
1523080538641724,4,14,58,21,-24,19,-48,-6
1523080538650728,-15,-15,-25,33,14,-17,-18,-11
1523080538650728,-3,-12,-10,22,-12,-27,-10,-2
1523080538664746,-6,5,5,2,-10,-23,-49,-13
1523080538664746,6,11,32,51,30,-23,31,15
1523080538671734,-7,-2,-4,44,-42,-18,-10,-59
1523080538671734,15,5,19,10,4,4,-11,-2
1523080538687749,5,-5,-19,15,-18,-16,9,72
1523080538687749,-11,-10,-39,21,18,-1,-4,-1
1523080538689747,4,19,57,6,-33,10,-16,-11
1523080538689747,-16,-10,-10,-2,18,-3,2,-28
1523080538701770,11,10,9,39,-34,12,33,14
1523080538701770,2,2,4,48,-9,-8,-14,-4
1523080538710776,2,5,4,40,-11,9,9,11
1523080538710776,-3,13,26,111,-13,13,13,5
1523080538724900,6,0,1,-76,9,-35,-21,-3
1523080538724900,-2,-11,-30,-105,10,5,5,6
1523080538731787,-1,-12,-43,-106,37,15,2,1
1523080538731787,-4,-19,-59,-128,26,0,-3,9
1523080538747799,9,13,24,-125,22,-10,-14,-12
1523080538747799,-16,-17,-56,-89,39,-2,-3,-21
1523080538749801,-2,-6,-17,-10,21,5,4,-3
1523080538749801,-6,6,-4,-11,-7,3,6,4
1523080538761809,9,-7,-21,-7,-4,-12,-6,-17
1523080538761809,-14,0,-2,-13,6,3,8,-2
1523080538770815,3,-1,-28,-43,-14,-6,9,34
1523080538770815,3,-1,32,100,-24,5,8,26
1523080538792831,0,-7,18,10,4,0,8,-7
1523080538792831,-3,8,9,-27,-4,-24,1,5
1523080538794860,8,1,-13,-69,-6,25,-4,-41
1523080538794860,-33,-9,-11,-113,-3,-8,5,-41
1523080538807848,19,-11,-34,-19,5,4,0,95
1523080538807848,-15,-8,10,-38,-3,-6,18,10
1523080538809862,28,15,19,6,-1,7,3,16
1523080538809862,13,25,7,-52,13,16,10,-19
1523080538821841,-7,5,40,97,-19,-23,-32,-59
1523080538821841,-33,-9,0,108,-13,1,-1,-5
1523080538830848,4,-1,12,24,-10,-2,-3,15
1523080538830848,-6,6,27,38,-15,8,20,18
1523080538844857,18,-2,-38,-43,-8,7,30,-1
1523080538844857,26,13,17,50,-10,-9,-14,-6
1523080538851862,-35,-8,34,108,-7,-2,8,3
1523080538851862,5,-22,-11,79,-14,2,-16,-1
1523080538867876,-17,15,5,17,-11,-9,-10,-16
1523080538867876,32,22,42,61,5,-2,-17,-9
1523080538868888,-7,7,5,1,3,-3,3,27
1523080538868888,12,-6,-18,-29,-2,-19,49,24
1523080538881883,-12,-17,-25,-40,5,12,-13,-14
1523080538881883,-12,-13,-19,-57,2,20,-1,-3
1523080538889889,10,3,2,-28,4,-7,-20,-5
1523080538889889,0,-2,-19,-48,1,-7,-11,0
1523080538912916,-12,6,16,44,4,3,1,-11
1523080538912916,13,-2,-16,-23,5,-3,6,12
1523080538913917,2,-4,1,-15,-2,-3,6,-21
1523080538913917,4,13,5,22,-4,15,-1,12
1523080538927040,-2,1,-9,-43,7,-6,-7,-10
1523080538927040,2,-7,-11,8,9,8,8,4
1523080538933931,-6,-15,-29,-5,-1,-7,-2,-6
1523080538933931,-6,-2,15,-48,2,-3,-8,-4
1523080538940936,11,6,-19,-24,4,-5,-10,-5
1523080538940936,-14,-14,-16,-27,4,-2,-4,-7
1523080538949942,-2,7,8,-28,3,4,9,4
1523080538949942,7,-4,-10,6,3,5,-6,-9
1523080538964953,-12,-8,-4,1,-5,-4,2,9
1523080538964953,15,10,4,60,-5,-5,2,23
1523080538970957,4,8,24,7,-5,2,2,-9
1523080538970957,-1,-7,-3,14,-10,-2,-6,1
1523080538986972,-17,-7,-18,15,-6,-10,-8,-34
1523080538986972,-25,-10,45,-6,-4,7,4,-88
1523080538993977,65,51,12,27,-4,6,14,98
1523080538993977,-2,-3,-2,19,-2,-1,0,47
1523080539009988,0,-1,0,5,-4,-3,-4,-35
1523080539009988,-9,-17,-22,10,-2,2,0,9
1523080539011996,-26,-6,8,26,-13,-3,-8,-51
1523080539011996,7,15,26,-9,-6,-3,-8,-9
1523080539024999,8,4,-1,-10,2,1,6,23
1523080539024999,-2,2,-8,4,3,0,-3,3
1523080539031003,-9,-23,-14,-12,5,1,2,-10
1523080539031003,4,5,3,-15,0,-2,-6,1
1523080539047015,-5,-4,9,1,-2,-2,-2,-5
1523080539047015,9,3,0,-60,1,2,3,9
1523080539054020,-7,-11,-13,-2,1,-4,-4,0
1523080539054020,-3,-4,-8,-3,0,-4,-9,-13
1523080539070019,-3,1,0,10,-1,-18,-3,2
1523080539070019,4,-5,-6,5,-5,3,0,12
1523080539072020,-2,2,7,-10,14,3,5,1
1523080539072020,-1,6,3,-59,4,-12,-12,-17
1523080539085051,1,-2,10,65,-3,0,-2,5
1523080539085051,7,7,-7,10,-12,-36,3,15
1523080539091043,-15,-13,2,-1,-10,27,-19,-17
1523080539091043,4,0,0,13,6,-4,26,0
1523080539107054,-3,-4,-10,-37,15,-42,-14,4
1523080539107054,0,3,-5,-5,8,13,-5,1
1523080539114059,-1,-3,7,15,-10,-6,-2,-8
1523080539114059,-5,-6,-13,7,2,-3,-13,-8
1523080539130062,0,2,1,-14,-3,12,-3,0
1523080539130062,-1,-1,-3,1,-2,3,2,-1
1523080539132063,0,-4,4,-7,0,-13,-1,-1
1523080539132063,-1,-2,-7,15,0,87,13,2
1523080539144090,4,5,2,-23,-13,21,33,4
1523080539144090,-4,-5,-11,11,22,-19,-13,1
1523080539153094,0,-6,13,0,-44,-13,-10,-3
1523080539153094,-3,-3,1,27,-2,-27,-8,-5
1523080539167088,-7,4,12,4,4,-66,-35,-9
1523080539167088,1,-1,18,-12,0,111,7,0
1523080539174112,4,-4,-21,4,19,-16,40,18
1523080539174112,2,-3,-10,4,4,-27,43,3
1523080539191105,-5,-5,-1,-29,-25,25,-30,-8
1523080539191105,12,12,-4,-7,16,30,37,13
1523080539192104,-9,-2,0,-3,12,-83,-30,-21
1523080539192104,-2,4,0,-42,-41,27,-22,-6
1523080539204113,0,-1,-7,63,39,22,13,0
1523080539204113,-7,-11,5,35,-32,-67,-20,-4
1523080539213139,-9,-11,-34,-37,11,52,2,-6
1523080539213139,12,14,47,11,19,-40,-3,10
1523080539227142,-6,-5,-12,-11,-1,-19,-12,-7
1523080539227142,-6,-2,-5,-5,-13,17,-3,1
1523080539234147,4,2,1,2,-5,8,16,1
1523080539234147,-2,-5,-8,7,9,-10,-22,-6
1523080539250158,3,0,0,-10,-9,41,17,11
1523080539250158,-2,-3,-7,-7,0,-1,13,-1
1523080539252160,4,6,4,-6,14,-7,-7,0
1523080539252160,-5,-1,-9,-10,-6,-8,-10,-3
1523080539264186,2,-1,6,8,-9,12,5,-1
1523080539264186,-2,-3,-13,-39,2,-28,-4,0
1523080539273204,0,3,0,6,2,6,-7,-2
1523080539273204,1,-1,10,3,0,17,2,1
1523080539287181,0,1,-3,-12,-1,-13,7,3
1523080539287181,-3,-1,1,5,2,-9,-6,-1
1523080539294187,-6,-5,-4,9,-3,19,-12,-8
1523080539294187,-3,-7,-7,-4,-9,21,13,-1
1523080539310198,2,4,0,-19,4,0,11,3
1523080539310198,-4,-13,-30,17,5,-83,-27,-6
1523080539312199,5,29,72,-1,-20,77,0,-3
1523080539312199,0,-2,-5,4,-3,-38,-2,-1
1523080539324208,-6,-7,-2,19,20,-13,-6,-2
1523080539324208,5,4,1,-7,-15,15,6,3
1523080539333215,-5,-9,-27,9,9,-39,-4,1
1523080539333215,-1,-1,3,12,0,10,-3,-2
1523080539347224,-5,-1,-6,-12,-16,18,-6,-14
1523080539347224,6,9,7,1,-5,-15,-8,6
1523080539354229,6,-9,-16,-6,-10,4,10,-12
1523080539354229,-22,4,16,10,7,27,2,14
1523080539370244,22,0,3,0,-4,-7,8,46
1523080539370244,6,7,5,2,12,2,-7,-8
1523080539372252,-2,-3,-20,-9,8,-17,-1,2
1523080539372252,-9,-12,-15,-23,-39,4,0,-19
1523080539384288,-14,-6,-4,-1,2,-23,-10,-30
1523080539384288,3,3,10,10,23,5,7,11
1523080539393302,0,-4,0,-11,-8,55,3,7
1523080539393302,6,0,-11,-10,9,-17,3,-23
1523080539407304,-17,-6,-9,14,3,-22,-2,27
1523080539407304,-3,2,15,-5,0,10,-7,-11
1523080539414309,-9,-9,-19,-8,5,-39,-14,-4
1523080539414309,3,3,7,-10,3,15,-5,-1
1523080539430322,2,7,7,-13,-2,9,7,-9
1523080539430322,8,-1,-3,-16,-13,-4,6,5
1523080539432326,-7,0,-5,-3,-9,-18,0,3
1523080539432326,3,-8,-2,9,4,2,-12,2
1523080539444382,-4,2,-6,-11,-7,-4,-1,-3
1523080539444382,-4,4,-3,1,9,10,2,-10
1523080539453338,-6,-2,7,11,4,-5,-4,-20
1523080539453338,-1,-7,-13,0,-11,-17,-7,-52
1523080539467344,0,11,10,-13,7,15,12,78
1523080539467344,-7,-10,-5,-15,-1,2,-1,31
1523080539474371,11,0,-8,-4,5,5,8,18
1523080539474371,-1,3,17,-5,9,-12,-10,-10
1523080539490364,-2,-4,-3,17,-2,6,0,-45
1523080539490364,-8,0,4,9,-12,10,-3,-24
1523080539492371,0,1,4,-7,-7,-12,-6,-10
1523080539492371,-8,-7,-12,7,1,-14,-8,42
1523080539504360,-3,-2,2,18,-5,22,12,-14
1523080539504360,-10,-8,-11,7,16,-27,-9,6
1523080539513376,11,14,19,-2,-2,25,11,-3
1523080539513376,16,18,6,1,-5,-10,5,8
1523080539527386,3,-6,-11,6,-11,-15,-16,-19
1523080539527386,-6,-14,-31,-5,-11,0,-5,-2
1523080539534397,3,1,-21,16,4,-32,-16,-1
1523080539534397,-1,2,33,13,3,3,1,12
1523080539550406,11,20,35,-26,3,9,9,1
1523080539550406,0,-1,20,-17,8,-4,-3,-14
1523080539551407,-10,-6,-12,26,-7,5,1,-8
1523080539551407,-4,-9,-24,-6,8,11,0,-9
1523080539564403,-32,-17,-34,-5,-6,-1,4,-2
1523080539564403,30,11,26,18,-3,9,3,46
1523080539573409,21,21,9,-40,10,2,4,13
1523080539573409,-14,-2,-11,-34,5,-4,-10,-11
1523080539587432,-4,-11,6,3,21,1,-7,-16
1523080539587432,-6,-5,-16,-2,-2,13,12,-11
1523080539593433,-10,-7,-2,-28,4,-7,1,6
1523080539593433,3,-11,-16,-7,-38,-15,-4,1
1523080539610455,11,8,-3,-2,-4,3,-11,-9
1523080539610455,0,6,1,-17,3,11,1,-8
1523080539611449,1,-7,7,-2,19,-10,24,9
1523080539611449,-2,7,1,-3,26,11,-3,-4
1523080539623464,-25,-12,-17,-6,-31,-4,-24,-43
1523080539623464,-12,-7,-17,-33,13,-15,-58,-114
1523080539632464,34,-5,-1,2,-11,5,39,89
1523080539632464,6,27,-17,-42,-12,14,63,45
1523080539647475,17,13,-3,-30,17,8,-19,13
1523080539647475,-17,-1,2,1,-10,5,-21,-44
1523080539653486,-21,-4,9,16,-1,-22,-49,-65
1523080539653486,3,-16,-27,54,4,-8,42,13
1523080539670477,-3,-3,50,85,22,-102,-10,-4
1523080539670477,18,24,68,21,-18,97,23,22
1523080539671489,-6,-4,-1,4,-35,-87,-6,-1
1523080539671489,-3,-2,7,7,-24,-61,-61,-5
1523080539683501,0,-14,-20,10,2,-26,22,8
1523080539683501,-6,-14,-24,31,36,-34,7,41
1523080539692507,5,6,9,-6,3,14,36,11
1523080539692507,11,2,0,-40,5,6,-28,-18
1523080539707515,4,-7,-43,0,-18,93,-3,-2
1523080539707515,7,11,29,37,-4,-38,-9,17
1523080539713525,-8,-10,-21,33,-4,19,-7,-15
1523080539713525,-10,-4,-4,15,7,-33,-22,-6
1523080539730530,15,4,6,-49,5,7,10,5
1523080539730530,-6,-3,-12,-21,-6,12,28,20
1523080539731531,-16,-16,-17,-41,-4,-3,-14,-14
1523080539731531,66,-1,23,3,18,14,6,0
1523080539744540,-59,0,25,-34,-7,16,3,-3
1523080539744540,29,6,-19,-28,-6,-6,13,29
1523080539760542,-7,-4,-4,-14,4,-4,-23,-20
1523080539760542,1,-4,-12,25,8,19,0,-4
1523080539767547,1,-11,-18,30,-4,8,18,10
1523080539767547,-28,-14,6,-8,-17,-32,-9,-21
1523080539773551,-4,19,18,-9,-1,19,-7,50
1523080539773551,-21,-9,9,9,-17,9,-5,0
1523080539790573,18,12,5,-8,9,-16,-7,-8
1523080539790573,-17,-14,-30,-30,-5,-8,0,-3
1523080539792566,2,-10,-47,5,-3,16,2,-7
1523080539792566,-17,0,46,34,0,-8,1,-5
1523080539803582,12,4,10,-30,7,9,9,22
1523080539803582,13,-6,-23,-21,-4,3,4,-8
1523080539812578,-4,-1,13,104,0,7,0,-1
1523080539812578,16,-9,-14,3,2,-6,-9,-25
1523080539827599,-68,0,14,-16,-3,-7,-5,-19
1523080539827599,70,18,-29,-56,3,4,13,5
1523080539833606,-33,-9,2,-47,7,0,-6,-13
1523080539833606,1,-15,-39,-84,0,-2,-11,-17
1523080539849615,11,-12,30,29,3,1,3,7
1523080539849615,-16,22,21,7,-5,5,3,28
1523080539856626,-2,-9,-19,-29,3,-8,-8,-18
1523080539856626,-7,6,9,7,4,10,5,5
1523080539863625,17,-5,-28,-28,-6,0,9,-11
1523080539863625,-49,-7,2,9,1,-7,-11,34
1523080539872623,48,2,24,7,0,1,-3,-8
1523080539872623,-28,6,-2,-24,2,5,4,-1
1523080539886642,19,6,-9,6,1,-1,3,0
1523080539886642,-2,-12,-18,20,-8,-4,-4,-20
1523080539893647,-11,-5,9,5,-7,0,-3,-6
1523080539893647,-9,5,18,18,-2,8,10,8
1523080539909658,16,0,-9,10,-9,-22,-7,2
1523080539909658,-6,-6,6,34,8,-26,-11,-15
1523080539916663,-4,10,11,4,-26,77,32,9
1523080539916663,5,2,-9,7,11,7,0,2
1523080539932674,12,0,0,27,-14,15,4,3
1523080539932674,-15,7,15,20,4,19,19,3
1523080539934675,6,0,1,-14,7,-35,-13,-7
1523080539934675,-6,-2,-5,16,2,-30,-7,-2
1523080539946684,12,7,15,35,9,69,12,2
1523080539946684,2,-10,-16,-6,-7,-9,1,0
